3839	512	256	3244	575	289
4095	512	256	3450	583	293
0	768	256	136	696	251
256	768	256	351	703	254
512	768	256	563	710	258
768	768	256	771	718	263
1024	768	256	981	725	266
1280	768	256	1187	732	269
1536	768	256	1396	739	272
1792	768	256	1605	747	276
2048	768	256	1815	755	279
2303	768	256	2021	762	283
2559	768	256	2253	770	286
2815	768	256	2459	778	290
3071	768	256	2662	785	293
3327	768	256	2869	792	296
3583	768	256	3077	800	300
3839	768	256	3288	807	303
4095	768	256	3494	814	307
0	1024	256	181	927	267
256	1024	256	395	934	270
512	1024	256	606	942	274
768	1024	256	815	948	277
1024	1024	256	1024	957	280
1280	1024	256	1231	964	283
1536	1024	256	1440	971	287
1792	1024	256	1649	978	290
2048	1024	256	1858	985	294
2303	1024	256	2069	992	297
2559	1024	256	2301	999	300
2815	1024	256	2502	1006	303
3071	1024	256	2705	1014	307
3327	1024	256	2913	1020	310
3583	1024	256	3121	1027	314
3839	1024	256	3332	1035	318
4095	1024	256	3536	1044	321
0	1280	256	225	1152	280
256	1280	256	440	1159	284
512	1280	256	650	1166	288
768	1280	256	860	1174	291
1024	1280	256	1067	1181	294
1280	1280	256	1273	1189	297
1536	1280	256	1485	1196	300
1792	1280	256	1693	1203	304
2048	1280	256	1902	1211	308
2303	1280	256	2117	1219	311
2559	1280	256	2346	1226	314
2815	1280	256	2543	1233	318
3071	1280	256	2749	1241	321
3327	1280	256	2956	1248	324
3583	1280	256	3166	1255	328
3839	1280	256	3375	1264	331
4095	1280	256	3580	1274	334
0	1536	256	270	1386	295
256	1536	256	484	1393	298
512	1536	256	693	1401	301
768	1536	256	902	1408	305
1024	1536	256	1110	1416	308
1280	1536	256	1318	1422	312
1536	1536	256	1528	1430	315
1792	1536	256	1738	1438	318
2048	1536	256	1945	1445	321
2303	1536	256	2167	1452	325
2559	1536	256	2387	1461	328
2815	1536	256	2586	1469	331
3071	1536	256	2792	1476	335
3327	1536	256	3001	1483	339
3583	1536	256	3210	1491	342
3839	1536	256	3418	1498	345
4095	1536	256	3622	1506	348
0	1792	256	314	1620	309
256	1792	256	529	1628	312
512	1792	256	736	1635	315
768	1792	256	946	1643	319
1024	1792	256	1152	1651	322
1280	1792	256	1362	1658	326
1536	1792	256	1571	1666	329
1792	1792	256	1781	1673	332
2048	1792	256	1989	1680	335
2303	1792	256	2215	1687	339
2559	1792	256	2429	1695	342
2815	1792	256	2629	1702	345
3071	1792	256	2837	1710	349
3327	1792	256	3043	1717	353
3583	1792	256	3255	1724	356
3839	1792	256	3461	1732	359
4095	1792	256	3666	1739	361
0	2048	256	360	1852	323
256	2048	256	572	1860	326
512	2048	256	781	1867	329
768	2048	256	989	1874	332
1024	2048	256	1196	1882	336
1280	2048	256	1406	1890	340
1536	2048	256	1616	1897	343
1792	2048	256	1824	1904	346
2048	2048	256	2032	1911	349
2303	2048	256	2264	1919	352
2559	2048	256	2469	1926	356
2815	2048	256	2673	1934	360
3071	2048	256	2880	1942	363
3327	2048	256	3088	1950	367
3583	2048	256	3299	1957	370
3839	2048	256	3504	1965	373
4095	2048	256	3710	1972	375
0	2303	256	404	2089	336
256	2303	256	616	2096	340
512	2303	256	824	2104	343
768	2303	256	1034	2113	346
1024	2303	256	1240	2120	350
1280	2303	256	1451	2128	354
1536	2303	256	1659	2135	357
1792	2303	256	1869	2143	360
2048	2303	256	2081	2150	363
2303	2303	256	2314	2158	366
2559	2303	256	2512	2166	370
2815	2303	256	2717	2173	373
3071	2303	256	2925	2181	377
3327	2303	256	3133	2189	380
3583	2303	256	3344	2197	383
3839	2303	256	3547	2204	387
4095	2303	256	3755	2211	388
0	2559	256	449	2330	350
256	2559	256	659	2338	353
512	2559	256	869	2345	357
768	2559	256	1077	2353	361
1024	2559	256	1285	2362	364
1280	2559	256	1495	2369	367
1536	2559	256	1704	2377	371
1792	2559	256	1913	2385	374
2048	2559	256	2131	2392	377
2303	2559	256	2356	2399	381
2559	2559	256	2554	2408	384
2815	2559	256	2761	2415	388
3071	2559	256	2969	2422	391
3327	2559	256	3179	2429	394
3583	2559	256	3387	2437	398
3839	2559	256	3592	2444	399
4095	2559	256	3798	2450	403
0	2815	256	493	2560	364
256	2815	256	703	2567	367
512	2815	256	912	2575	371
768	2815	256	1120	2582	375
1024	2815	256	1328	2589	378
1280	2815	256	1539	2597	381
1536	2815	256	1747	2604	384
1792	2815	256	1956	2611	388
2048	2815	256	2178	2618	392
2303	2815	256	2396	2626	395
2559	2815	256	2596	2632	399
2815	2815	256	2803	2639	402
3071	2815	256	3012	2646	405
3327	2815	256	3222	2653	408
3583	2815	256	3430	2660	412
3839	2815	256	3635	2668	414
4095	2815	256	3842	2675	417
0	3071	256	538	2788	378
256	3071	256	746	2795	382
512	3071	256	955	2803	385
768	3071	256	1162	2811	388
1024	3071	256	1373	2818	392
1280	3071	256	1582	2825	395
1536	3071	256	1791	2833	398
1792	3071	256	1999	2840	402
2048	3071	256	2228	2848	406
2303	3071	256	2438	2855	409
2559	3071	256	2639	2863	413
2815	3071	256	2846	2870	416
3071	3071	256	3054	2877	419
3327	3071	256	3266	2884	422
3583	3071	256	3472	2890	426
3839	3071	256	3679	2897	428
4095	3071	256	3883	2904	432
0	3327	256	581	3019	392
256	3327	256	791	3025	395
512	3327	256	998	3033	399
768	3327	256	1208	3041	402
1024	3327	256	1417	3048	406
1280	3327	256	1626	3055	409
1536	3327	256	1835	3063	413
1792	3327	256	2044	3071	416
2048	3327	256	2277	3077	419
2303	3327	256	2481	3085	423
2559	3327	256	2683	3093	427
2815	3327	256	2891	3100	430
3071	3327	256	3099	3106	434
3327	3327	256	3309	3113	437
3583	3327	256	3515	3120	440
3839	3327	256	3722	3127	442
4095	3327	256	3926	3134	445
0	3583	256	625	3246	406
256	3583	256	834	3253	409
512	3583	256	1043	3260	413
768	3583	256	1251	3268	416
1024	3583	256	1462	3276	419
1280	3583	256	1670	3283	424
1536	3583	256	1879	3290	428
1792	3583	256	2093	3298	430
2048	3583	256	2325	3305	434
2303	3583	256	2522	3312	437
2559	3583	256	2728	3318	440
2815	3583	256	2936	3325	443
3071	3583	256	3145	3333	447
3327	3583	256	3355	3339	451
3583	3583	256	3559	3347	454
3839	3583	256	3766	3354	457
4095	3583	256	3967	3360	459
0	3839	256	668	3478	420
256	3839	256	878	3486	423
512	3839	256	1087	3493	427
768	3839	256	1300	3500	430
1024	3839	256	1506	3508	434
1280	3839	256	1714	3516	436
1536	3839	256	1922	3524	440
1792	3839	256	2142	3530	444
2048	3839	256	2366	3538	447
2303	3839	256	2564	3545	450
2559	3839	256	2770	3552	454
2815	3839	256	2979	3560	458
3071	3839	256	3187	3567	462
3327	3839	256	3397	3574	465
3583	3839	256	3601	3580	469
3839	3839	256	3809	3587	472
4095	3839	256	4010	3593	474
0	4095	256	712	3711	433
256	4095	256	921	3718	435
512	4095	256	1131	3726	439
768	4095	256	1341	3733	444
1024	4095	256	1549	3739	447
1280	4095	256	1756	3747	450
1536	4095	256	1965	3754	454
1792	4095	256	2190	3761	458
2048	4095	256	2408	3768	461
2303	4095	256	2606	3775	465
2559	4095	256	2813	3782	469
2815	4095	256	3021	3789	472
3071	4095	256	3232	3796	476
3327	4095	256	3439	3804	480
3583	4095	256	3644	3811	483
3839	4095	256	3850	3816	486
4095	4095	256	4049	3822	489
0	0	512	6	7	410
256	0	512	218	15	413
512	0	512	433	22	416
768	0	512	644	29	420
1024	0	512	853	37	422
1280	0	512	1062	44	426
1536	0	512	1268	51	430
1792	0	512	1480	59	432
2048	0	512	1688	67	436
2303	0	512	1895	74	440
2559	0	512	2110	83	443
2815	0	512	2341	91	446
3071	0	512	2536	99	449
3327	0	512	2742	106	452
3583	0	512	2950	114	457
3839	0	512	3159	122	461
4095	0	512	3368	129	464
0	256	512	50	241	425
256	256	512	263	249	427
512	256	512	478	257	430
768	256	512	687	264	433
1024	256	512	897	271	436
1280	256	512	1105	279	440
1536	256	512	1313	286	443
1792	256	512	1522	292	446
2048	256	512	1731	300	449
2303	256	512	1939	308	453
2559	256	512	2160	314	457
2815	256	512	2382	322	460
3071	256	512	2580	330	463
3327	256	512	2787	337	468
3583	256	512	2995	344	471
3839	256	512	3204	352	475
4095	256	512	3413	359	478
0	512	512	95	471	438
256	512	512	309	477	442
512	512	512	524	485	444
768	512	512	732	493	447
1024	512	512	942	499	449
1280	512	512	1150	507	453
1536	512	512	1358	515	458
1792	512	512	1568	523	461
2048	512	512	1776	529	464
2303	512	512	1984	537	468
2559	512	512	2210	544	471
2815	512	512	2425	551	475
3071	512	512	2624	559	479
3327	512	512	2833	567	482
3583	512	512	3040	575	486
3839	512	512	3251	581	489
4095	512	512	3457	589	493
0	768	512	139	703	450
256	768	512	354	710	454
512	768	512	567	717	458
768	768	512	776	723	461
1024	768	512	986	731	464
1280	768	512	1193	739	469
1536	768	512	1403	746	472
1792	768	512	1612	754	475
2048	768	512	1821	762	478
2303	768	512	2028	769	482
2559	768	512	2260	777	486
2815	768	512	2466	785	490
3071	768	512	2669	791	494
