16	0	0	16.0003700	7.8190408	0.7456116
80	0	0	80.0515980	38.2576900	0.7961643
143	0	0	141.7893700	67.5878830	0.8377247
207	0	0	207.0283100	98.5744090	0.8852799
255	0	0	256.1922300	121.8928700	0.9270313
0	16	0	9.2835093	23.5189590	2.3309598
0	80	0	45.9665490	118.9216600	8.9101772
0	143	0	80.9703450	209.8225700	15.1581750
0	207	0	117.8645600	305.4313700	21.7065430
0	255	0	145.1308700	375.6874400	26.4601820
0	0	16	7.5005727	2.8667459	40.2572440
0	0	80	37.0774540	13.1097240	204.7987200
0	0	143	65.3381120	22.9102150	362.0233200
0	0	207	94.5387500	33.0842480	524.5330200
0	0	255	114.8886200	40.2818150	637.7042200
255	255	255	517.5102500	539.6491100	664.6705300
