0	0	0	0	0	0
256	0	0	246	0	0
512	0	0	494	0	0
768	0	0	736	0	0
1024	0	0	978	0	0
1280	0	0	1216	0	0
1536	0	0	1459	0	0
1792	0	0	1702	0	0
2048	0	0	1944	0	0
2303	0	0	2204	0	0
2559	0	0	2450	0	0
2815	0	0	2683	0	0
3071	0	0	2924	0	0
3327	0	0	3167	0	0
3583	0	0	3410	0	0
3839	0	0	3649	0	0
4095	0	0	3887	1	0
0	256	0	0	252	0
256	256	0	245	250	0
512	256	0	493	249	0
768	256	0	734	248	0
1024	256	0	975	247	0
1280	256	0	1215	245	0
1536	256	0	1459	244	0
1792	256	0	1700	244	0
2048	256	0	1942	243	0
2303	256	0	2203	242	0
2559	256	0	2449	241	0
2815	256	0	2682	240	0
3071	256	0	2924	239	0
3327	256	0	3167	238	0
3583	256	0	3410	237	0
3839	256	0	3649	237	0
4095	256	0	3887	236	0
0	512	0	0	498	0
256	512	0	245	497	0
512	512	0	493	495	0
768	512	0	735	494	0
1024	512	0	977	493	0
1280	512	0	1216	492	0
1536	512	0	1459	491	0
1792	512	0	1702	490	0
2048	512	0	1942	489	0
2303	512	0	2203	488	0
2559	512	0	2451	487	0
2815	512	0	2682	486	0
3071	512	0	2925	485	0
3327	512	0	3169	484	0
3583	512	0	3411	483	0
3839	512	0	3648	483	0
4095	512	0	3888	482	0
0	768	0	0	748	0
256	768	0	245	746	0
512	768	0	493	745	0
768	768	0	734	744	0
1024	768	0	976	742	0
1280	768	0	1216	742	0
1536	768	0	1459	741	0
1792	768	0	1701	739	0
2048	768	0	1943	738	0
2303	768	0	2203	738	0
2559	768	0	2450	737	0
2815	768	0	2683	736	0
3071	768	0	2924	734	0
3327	768	0	3168	734	0
3583	768	0	3411	732	0
3839	768	0	3649	731	0
4095	768	0	3888	730	1
0	1024	0	0	998	0
256	1024	0	244	995	0
512	1024	0	493	994	0
768	1024	0	735	993	0
1024	1024	0	975	992	0
1280	1024	0	1215	991	0
1536	1024	0	1460	991	0
1792	1024	0	1702	990	0
2048	1024	0	1943	988	0
2303	1024	0	2203	987	0
2559	1024	0	2450	986	0
2815	1024	0	2683	984	0
3071	1024	0	2925	984	0
3327	1024	0	3169	982	0
3583	1024	0	3411	981	1
3839	1024	0	3649	981	1
4095	1024	0	3888	980	1
0	1280	0	0	1239	0
256	1280	0	244	1237	0
512	1280	0	492	1236	0
768	1280	0	734	1235	0
1024	1280	0	976	1234	0
1280	1280	0	1214	1232	0
1536	1280	0	1458	1231	0
1792	1280	0	1701	1230	0
2048	1280	0	1943	1229	0
2303	1280	0	2203	1228	0
2559	1280	0	2450	1227	0
2815	1280	0	2683	1226	0
3071	1280	0	2924	1225	0
3327	1280	0	3168	1224	1
3583	1280	0	3412	1223	1
3839	1280	0	3649	1222	1
4095	1280	0	3888	1221	1
0	1536	0	0	1497	0
256	1536	0	243	1495	0
512	1536	0	492	1494	0
768	1536	0	732	1493	0
1024	1536	0	974	1492	0
1280	1536	0	1214	1490	0
1536	1536	0	1457	1488	0
1792	1536	0	1700	1488	0
2048	1536	0	1943	1487	0
2303	1536	0	2202	1486	0
2559	1536	0	2450	1485	0
2815	1536	0	2682	1484	0
3071	1536	0	2925	1483	1
3327	1536	0	3167	1482	1
3583	1536	0	3410	1481	1
3839	1536	0	3648	1480	1
4095	1536	0	3888	1479	2
0	1792	0	0	1748	0
256	1792	0	242	1745	0
512	1792	0	490	1744	0
768	1792	0	732	1743	0
1024	1792	0	973	1742	0
1280	1792	0	1213	1741	0
1536	1792	0	1457	1740	0
1792	1792	0	1699	1739	0
2048	1792	0	1942	1738	0
2303	1792	0	2203	1738	0
2559	1792	0	2450	1737	0
2815	1792	0	2681	1735	1
3071	1792	0	2924	1734	1
3327	1792	0	3167	1733	1
3583	1792	0	3410	1732	2
3839	1792	0	3648	1731	2
4095	1792	0	3888	1730	2
0	2048	0	0	1997	0
256	2048	0	241	1995	0
512	2048	0	489	1993	0
768	2048	0	731	1992	0
1024	2048	0	974	1991	0
1280	2048	0	1213	1991	0
1536	2048	0	1457	1990	0
1792	2048	0	1699	1989	0
2048	2048	0	1941	1988	0
2303	2048	0	2201	1987	0
2559	2048	0	2449	1986	1
2815	2048	0	2681	1984	1
3071	2048	0	2923	1984	1
3327	2048	0	3167	1982	2
3583	2048	0	3410	1980	2
3839	2048	0	3647	1980	2
4095	2048	0	3887	1979	2
0	2303	0	1	2268	0
256	2303	0	242	2264	0
512	2303	0	490	2263	0
768	2303	0	732	2263	0
1024	2303	0	974	2261	0
1280	2303	0	1214	2260	0
1536	2303	0	1457	2260	0
1792	2303	0	1700	2259	0
2048	2303	0	1943	2258	1
2303	2303	0	2203	2257	1
2559	2303	0	2449	2255	1
2815	2303	0	2682	2254	1
3071	2303	0	2925	2252	2
3327	2303	0	3167	2250	2
3583	2303	0	3411	2249	3
3839	2303	0	3648	2248	3
4095	2303	0	3888	2247	3
0	2559	0	0	2513	0
256	2559	0	240	2511	0
512	2559	0	488	2509	0
768	2559	0	732	2509	0
1024	2559	0	972	2508	0
1280	2559	0	1212	2507	0
1536	2559	0	1457	2506	0
1792	2559	0	1699	2505	1
2048	2559	0	1941	2505	1
2303	2559	0	2201	2502	1
2559	2559	0	2450	2501	1
2815	2559	0	2682	2501	1
3071	2559	0	2924	2500	2
3327	2559	0	3167	2497	2
3583	2559	0	3409	2496	3
3839	2559	0	3647	2495	3
4095	2559	0	3887	2494	3
0	2815	0	0	2762	0
256	2815	0	240	2759	0
512	2815	0	487	2758	0
768	2815	0	730	2757	0
1024	2815	0	972	2756	0
1280	2815	0	1212	2755	0
1536	2815	0	1456	2754	0
1792	2815	0	1699	2753	1
2048	2815	0	1941	2752	1
2303	2815	0	2200	2751	1
2559	2815	0	2449	2750	1
2815	2815	0	2681	2749	2
3071	2815	0	2923	2747	2
3327	2815	0	3167	2746	3
3583	2815	0	3410	2745	3
3839	2815	0	3647	2743	3
4095	2815	0	3886	2742	3
0	3071	0	0	3011	0
256	3071	0	239	3009	0
512	3071	0	487	3007	0
768	3071	0	729	3005	0
1024	3071	0	971	3005	0
1280	3071	0	1212	3004	1
1536	3071	0	1455	3003	1
1792	3071	0	1698	3002	1
2048	3071	0	1940	3001	1
2303	3071	0	2200	3000	1
2559	3071	0	2448	2999	2
2815	3071	0	2680	2998	2
3071	3071	0	2923	2997	2
3327	3071	0	3165	2995	3
3583	3071	0	3409	2995	4
3839	3071	0	3647	2993	4
4095	3071	0	3885	2991	4
0	3327	0	1	3257	0
256	3327	0	239	3253	0
512	3327	0	487	3252	0
768	3327	0	730	3252	0
1024	3327	0	971	3251	1
1280	3327	0	1212	3250	1
1536	3327	0	1456	3249	1
1792	3327	0	1698	3248	2
2048	3327	0	1939	3247	2
2303	3327	0	2199	3246	2
2559	3327	0	2448	3245	3
2815	3327	0	2680	3244	3
3071	3327	0	2922	3243	3
3327	3327	0	3166	3242	3
3583	3327	0	3408	3240	4
3839	3327	0	3647	3238	4
4095	3327	0	3886	3236	4
0	3583	0	0	3509	0
256	3583	0	239	3506	0
512	3583	0	486	3505	0
768	3583	0	729	3504	1
1024	3583	0	971	3503	1
1280	3583	0	1210	3502	1
1536	3583	0	1455	3500	2
1792	3583	0	1697	3500	2
2048	3583	0	1939	3499	2
2303	3583	0	2199	3497	2
2559	3583	0	2448	3496	3
2815	3583	0	2680	3495	3
3071	3583	0	2921	3493	4
3327	3583	0	3165	3492	4
3583	3583	0	3408	3491	4
3839	3583	0	3647	3489	4
4095	3583	0	3886	3488	5
0	3839	0	0	3760	0
256	3839	0	232	3756	0
512	3839	0	484	3755	1
768	3839	0	726	3754	1
1024	3839	0	969	3753	1
1280	3839	0	1209	3752	1
1536	3839	0	1453	3751	2
1792	3839	0	1696	3750	2
2048	3839	0	1938	3749	3
2303	3839	0	2198	3748	3
2559	3839	0	2447	3746	3
2815	3839	0	2679	3745	3
3071	3839	0	2921	3743	4
3327	3839	0	3164	3741	4
3583	3839	0	3408	3740	4
3839	3839	0	3646	3738	5
4095	3839	0	3885	3736	5
0	4095	0	0	4011	1
256	4095	0	232	4007	1
512	4095	0	481	4006	1
768	4095	0	724	4004	1
1024	4095	0	965	4003	2
1280	4095	0	1206	4002	2
1536	4095	0	1450	4001	3
1792	4095	0	1694	3999	3
2048	4095	0	1936	3997	3
2303	4095	0	2196	3996	3
2559	4095	0	2445	3996	3
2815	4095	0	2677	3994	4
3071	4095	0	2919	3993	4
3327	4095	0	3163	3991	4
3583	4095	0	3406	3989	5
3839	4095	0	3643	3987	5
4095	4095	0	3883	3985	5
0	0	256	4	4	246
256	0	256	250	3	245
512	0	256	499	2	245
768	0	256	743	1	246
1024	0	256	984	0	245
1280	0	256	1225	0	245
1536	0	256	1469	0	245
1792	0	256	1712	0	245
2048	0	256	1952	0	244
2303	0	256	2213	0	245
2559	0	256	2459	0	244
2815	0	256	2692	0	244
3071	0	256	2934	1	244
3327	0	256	3177	1	244
3583	0	256	3419	1	244
3839	0	256	3656	1	236
4095	0	256	3895	2	244
0	256	256	3	257	245
256	256	256	250	256	244
512	256	256	498	255	244
768	256	256	741	254	244
1024	256	256	984	253	244
1280	256	256	1224	252	244
1536	256	256	1468	251	244
1792	256	256	1710	250	244
2048	256	256	1952	248	244
2303	256	256	2212	247	243
2559	256	256	2459	246	244
2815	256	256	2692	246	243
3071	256	256	2933	244	243
3327	256	256	3176	243	243
3583	256	256	3419	243	243
3839	256	256	3657	240	242
4095	256	256	3896	235	236
0	512	256	2	505	244
256	512	256	251	503	244
512	512	256	500	502	243
768	512	256	741	501	243
1024	512	256	984	500	243
1280	512	256	1225	498	243
1536	512	256	1469	498	243
1792	512	256	1711	497	243
2048	512	256	1953	496	242
2303	512	256	2214	495	242
2559	512	256	2459	494	243
2815	512	256	2692	493	243
3071	512	256	2935	492	242
3327	512	256	3178	491	242
3583	512	256	3420	490	242
3839	512	256	3658	489	241
4095	512	256	3897	488	235
0	768	256	2	756	243
256	768	256	250	755	243
512	768	256	498	751	243
768	768	256	742	751	243
1024	768	256	985	750	243
1280	768	256	1224	750	243
1536	768	256	1468	749	242
1792	768	256	1711	748	242
2048	768	256	1953	747	242
2303	768	256	2213	746	242
2559	768	256	2460	745	242
2815	768	256	2692	744	242
3071	768	256	2935	743	241
3327	768	256	3177	742	242
3583	768	256	3420	741	242
3839	768	256	3658	740	240
4095	768	256	3896	739	234
0	1024	256	1	1006	242
256	1024	256	249	1004	242
512	1024	256	499	1002	242
768	1024	256	740	1001	242
1024	1024	256	983	1001	242
1280	1024	256	1224	1000	242
1536	1024	256	1467	999	242
1792	1024	256	1709	997	241
2048	1024	256	1951	996	242
2303	1024	256	2211	995	242
2559	1024	256	2459	995	241
2815	1024	256	2692	994	241
3071	1024	256	2934	992	242
3327	1024	256	3177	991	241
3583	1024	256	3420	989	241
3839	1024	256	3658	990	241
4095	1024	256	3896	989	234
0	1280	256	0	1248	243
256	1280	256	249	1246	242
512	1280	256	498	1244	242
768	1280	256	741	1243	242
1024	1280	256	983	1242	241
1280	1280	256	1223	1242	242
1536	1280	256	1467	1241	242
1792	1280	256	1709	1239	241
2048	1280	256	1951	1239	241
2303	1280	256	2212	1238	241
2559	1280	256	2459	1237	240
2815	1280	256	2691	1235	241
3071	1280	256	2934	1234	241
3327	1280	256	3177	1232	241
3583	1280	256	3419	1232	240
3839	1280	256	3658	1231	239
4095	1280	256	3896	1230	234
0	1536	256	0	1506	242
256	1536	256	248	1504	241
512	1536	256	496	1504	241
768	1536	256	739	1503	241
1024	1536	256	982	1502	241
1280	1536	256	1221	1501	241
1536	1536	256	1466	1500	241
1792	1536	256	1710	1499	241
2048	1536	256	1951	1497	240
2303	1536	256	2212	1496	240
2559	1536	256	2459	1495	241
2815	1536	256	2692	1494	240
3071	1536	256	2933	1493	240
3327	1536	256	3177	1492	240
3583	1536	256	3419	1491	240
3839	1536	256	3656	1490	239
4095	1536	256	3894	1489	234
0	1792	256	0	1758	241
256	1792	256	247	1756	241
512	1792	256	496	1755	240
768	1792	256	738	1754	240
1024	1792	256	981	1753	241
1280	1792	256	1222	1752	240
1536	1792	256	1465	1751	240
1792	1792	256	1708	1749	240
2048	1792	256	1950	1748	241
2303	1792	256	2211	1747	240
2559	1792	256	2458	1746	240
2815	1792	256	2692	1746	240
3071	1792	256	2934	1745	240
3327	1792	256	3176	1743	240
3583	1792	256	3418	1742	240
3839	1792	256	3656	1741	238
4095	1792	256	3893	1741	233
0	2048	256	0	2008	240
256	2048	256	246	2006	241
512	2048	256	495	2005	241
768	2048	256	738	2003	240
1024	2048	256	980	2002	240
1280	2048	256	1221	2002	240
1536	2048	256	1466	2001	239
1792	2048	256	1707	1999	240
2048	2048	256	1949	1998	240
2303	2048	256	2210	1997	239
2559	2048	256	2457	1996	239
2815	2048	256	2689	1995	239
3071	2048	256	2932	1994	239
3327	2048	256	3176	1993	239
3583	2048	256	3418	1992	239
3839	2048	256	3656	1991	238
4095	2048	256	3894	1990	233
0	2303	256	1	2277	239
256	2303	256	247	2275	240
512	2303	256	495	2274	240
768	2303	256	738	2273	239
1024	2303	256	981	2272	239
1280	2303	256	1221	2272	239
1536	2303	256	1466	2271	240
1792	2303	256	1709	2270	239
2048	2303	256	1951	2268	239
2303	2303	256	2211	2266	239
2559	2303	256	2458	2265	238
2815	2303	256	2691	2265	239
3071	2303	256	2933	2264	239
3327	2303	256	3176	2263	238
3583	2303	256	3419	2261	238
3839	2303	256	3656	2259	237
4095	2303	256	3896	2257	232
0	2559	256	0	2523	240
256	2559	256	245	2520	239
512	2559	256	494	2519	239
768	2559	256	737	2518	239
1024	2559	256	979	2517	238
1280	2559	256	1220	2517	239
1536	2559	256	1463	2516	239
1792	2559	256	1707	2515	238
2048	2559	256	1950	2514	238
2303	2559	256	2210	2513	238
2559	2559	256	2457	2512	238
2815	2559	256	2690	2512	238
3071	2559	256	2933	2510	238
3327	2559	256	3175	2508	239
3583	2559	256	3418	2507	238
3839	2559	256	3655	2506	236
4095	2559	256	3894	2504	232
0	2815	256	0	2770	239
256	2815	256	244	2769	239
512	2815	256	493	2768	238
768	2815	256	737	2767	238
1024	2815	256	978	2767	238
1280	2815	256	1219	2766	238
1536	2815	256	1463	2764	238
1792	2815	256	1706	2763	238
2048	2815	256	1948	2762	237
2303	2815	256	2209	2760	238
2559	2815	256	2457	2759	238
2815	2815	256	2689	2758	237
3071	2815	256	2931	2757	238
3327	2815	256	3175	2755	238
3583	2815	256	3417	2754	237
3839	2815	256	3655	2753	235
4095	2815	256	3894	2752	231
0	3071	256	0	3020	238
256	3071	256	243	3018	238
512	3071	256	492	3017	237
768	3071	256	735	3016	237
1024	3071	256	978	3015	238
1280	3071	256	1228	3014	238
1536	3071	256	1466	3012	237
1792	3071	256	1706	3011	237
2048	3071	256	1949	3011	238
2303	3071	256	2208	3011	237
2559	3071	256	2457	3010	237
2815	3071	256	2689	3009	237
3071	3071	256	2930	3007	237
3327	3071	256	3174	3005	237
3583	3071	256	3417	3004	237
3839	3071	256	3655	3003	235
4095	3071	256	3894	3001	231
0	3327	256	1	3267	237
256	3327	256	243	3265	237
512	3327	256	493	3264	238
768	3327	256	735	3261	237
1024	3327	256	978	3261	237
1280	3327	256	1222	3259	237
1536	3327	256	1465	3258	237
1792	3327	256	1706	3258	237
2048	3327	256	1948	3257	237
2303	3327	256	2209	3255	236
2559	3327	256	2456	3254	237
2815	3327	256	2688	3253	237
3071	3327	256	2932	3252	237
3327	3327	256	3174	3251	237
3583	3327	256	3416	3250	237
3839	3327	256	3655	3249	235
4095	3327	256	3894	3246	231
0	3583	256	0	3519	236
256	3583	256	242	3516	236
512	3583	256	491	3515	237
768	3583	256	734	3514	237
1024	3583	256	976	3512	236
1280	3583	256	1217	3511	237
1536	3583	256	1461	3510	237
1792	3583	256	1705	3509	236
2048	3583	256	1946	3508	236
2303	3583	256	2207	3507	236
2559	3583	256	2455	3506	236
2815	3583	256	2687	3505	236
3071	3583	256	2930	3503	236
3327	3583	256	3174	3502	235
3583	3583	256	3416	3500	236
3839	3583	256	3653	3498	234
4095	3583	256	3893	3496	231
0	3839	256	0	3770	236
256	3839	256	235	3767	235
512	3839	256	488	3765	235
768	3839	256	732	3764	236
1024	3839	256	975	3763	235
1280	3839	256	1216	3762	235
1536	3839	256	1460	3761	235
1792	3839	256	1703	3760	235
2048	3839	256	1946	3759	235
2303	3839	256	2206	3757	235
2559	3839	256	2454	3756	235
2815	3839	256	2687	3755	234
3071	3839	256	2929	3752	235
3327	3839	256	3173	3751	235
3583	3839	256	3416	3750	234
3839	3839	256	3654	3749	233
4095	3839	256	3892	3746	230
0	4095	256	0	4020	236
256	4095	256	236	4017	234
512	4095	256	487	4015	228
768	4095	256	730	4014	229
1024	4095	256	973	4013	229
1280	4095	256	1213	4011	228
1536	4095	256	1458	4010	229
1792	4095	256	1701	4009	229
2048	4095	256	1944	4008	228
2303	4095	256	2204	4006	228
2559	4095	256	2451	4004	229
2815	4095	256	2684	4003	228
3071	4095	256	2928	4001	228
3327	4095	256	3172	4000	228
3583	4095	256	3414	3999	229
3839	4095	256	3651	3997	228
4095	4095	256	3890	3995	230
0	0	512	7	8	478
256	0	512	254	7	478
512	0	512	504	6	476
768	0	512	748	5	476
1024	0	512	991	4	477
1280	0	512	1232	3	476
1536	0	512	1477	2	476
1792	0	512	1718	1	476
2048	0	512	1960	0	476
2303	0	512	2222	1	476
2559	0	512	2466	1	476
2815	0	512	2699	1	476
3071	0	512	2942	1	476
3327	0	512	3186	1	476
3583	0	512	3426	2	476
3839	0	512	3664	2	474
4095	0	512	3903	2	475
0	256	512	7	262	476
256	256	512	253	261	476
512	256	512	503	260	476
768	256	512	746	259	475
1024	256	512	990	259	476
1280	256	512	1229	258	476
1536	256	512	1474	257	476
1792	256	512	1717	256	475
2048	256	512	1959	255	475
2303	256	512	2220	254	474
2559	256	512	2466	253	475
2815	256	512	2699	252	475
3071	256	512	2941	251	474
3327	256	512	3185	250	475
3583	256	512	3427	249	475
3839	256	512	3664	246	475
4095	256	512	3903	241	473
0	512	512	6	511	475
256	512	512	255	510	475
512	512	512	503	509	475
768	512	512	748	508	474
1024	512	512	991	507	474
1280	512	512	1231	506	475
1536	512	512	1475	505	475
1792	512	512	1718	504	473
2048	512	512	1961	502	474
2303	512	512	2222	501	474
2559	512	512	2468	501	474
